username,rating,time,votes,comment
灯里,4.5,2017/07/21,4,"何か一期の時より

観ていて怖く感じました。



OPの恐竜？が走ってるとことか

すごく気持ち悪かった…



物語はとても面白かったです



一期で謎めいた場面も

二期では少しづつですが

解決していきます



観てて思ったのが

話が分かるにつれ、



なーんだっ

意外に単純なアニメなのね



って思っちゃいました。



一期で謎が多かった分

深く考え込んでしまい

その反動なのか、少し話が見えてきたら

あ…って少し残念な感じに私はなりました。



でも

早く続きが見たくなるのは

やっぱり面白いからだよね



期待して待つ事にします。"
pin,4.2,2017/07/21,3,"一期でも思ったけど、やっぱ漫画よりアニメのほうが解りやすくておもしろい！

内容知ってても、見ていてドキドキしたもん。



でも、ライナーとベルトルトの正体を明かす部分は結構あっさりしてたなw"
退会済のユーザー,5.0,2017/07/19,0,"一期以上に目が離せないストーリー

作画も相変わらず力入りまくってます

ハッキリ言える　見なきゃ損！"
退会済のユーザー,4.0,2017/07/18,0,"謎キモ悲惨バトル



まあ内容はあまり明るいものではないので



見所は謎の部分でしょうか？



3期もあるようなので？逆に無いと困るアニメですね



謎はいつ解けるのか楽しみであります



3期に期待です"
挑,4.3,2017/07/16,13,"やっぱり進撃は面白いなーと再実感した2期でした(*^^*)



最終回が終わった後に一気見しましたが、伏線の張り方が一級品で、どんな展開になるのかわくわくしながら一気に見てしまいましたww

よくあんな世界観を考え付くなぁとただただ驚嘆するばかりですね！

これほど人気なのも納得です(>_<)



{netabare} 

今期で進撃も終わってしまうのかなと思ってましたが、3期も放送されるんですね！

3期も楽しみですが、しばらくおあずけ状態はつらいですねww

 {/netabare}"
みのるし,4.7,2017/07/15,7,"Season1ほど社会的な盛り上がりはなかったけれど、相変わらず面白いな～。



流行語大賞にえらばれたり、紅白歌合戦にでたりしなくても、相変わらず気合いの入った作品になっており、頭が下がります。



3期も楽しみ！

期待してまっせ！！"
退会済のユーザー,4.5,2017/07/15,0,"原作：諫山創

総監督：荒木哲郎

監督：肥塚正史

シリーズ構成：小林靖子

キャラクターデザイン：浅野恭司

助監督：田中洋之

アニメーション制作：WIT STUDIO

製作：「進撃の巨人」製作委員会"
ﾐﾎ,5.0,2017/07/14,11,"今回のメインは、ライナーとベルトルトとユミル。

内容は、アニが捕獲された後から、エレンが座標となる力を手に入れるところまで。ミカサのマフラーを巻いてくれてありがとうのシーンまで。

進撃は原作も読んでる。おおかた、原作とほとんど同じだったけど、

最後のハンネスさんおシーンだけは、アニメではかなり雑、というか、

ほぼ取り扱われていなかった。エレンのお母さんを食べた巨人が現れたあのシーンでのハンネスさんの死のシーンを抜かすのは、もったいないと思った。ユミルとクリスタのシーンは、とても大切に扱われて他と思う。

原作でもユミルのこと好きだったけど、アニメになって、巨人版のユミルがたくさん活躍して、もっとユミルのこと好きになった。

メインキャラクターの、エレン、アルミン、ミカサは1期ほどの活躍はなかったと思う。3期が無事に決定してよかった。"
サクマ式ドロップス,3.9,2017/07/12,1,そんくらい唾つけとけ
K,4.1,2017/07/11,3,"待ちに待った進撃の巨人二期でした。原作、アニメ共に大好きな作品です。

まず作画やCGが相変わらず素晴らしかったです。OPもかっこよくて毎回楽しみでした。EDはなんだか不気味な感じでしたがそれもアニメや話の雰囲気にあっていてよかったです。原作を読んでいると結構前の話をやっているので懐かしい感じがしたりこの後・・・って考えながら見たりでよかったです。ほかの人も書いているように原作未読だと何が何だか・・って思うかもしれません。三期もとっても楽しみです。期待してます！"
Acur@D,4.4,2017/07/10,7,"１期はアニメに嵌り出した頃でリアルタイムで初めて観てたアニメです。



OPは一期に引き続きインスパイアされた感じも出ててすんなり耳に入って来ました。そして一話観て想像以上に惹き込まれました（原作未読です）ｗｗ

一話からエグい。これこの先どうなるの？ってな期待に包まれて超興奮しました。

っていうか、EDが神聖かまってちゃんってのも度胆抜かれました。自分が神聖かまってちゃん聴いてたのは6年くらい前かなぁ、ここまで来たんだみたいな…



とあるキャラクターの裏切や世界の構成の秘密など、視聴しながら「は！？」ってなる真実が多くて困惑しながら…しかし、興奮した作品でした。

原作を読むこと無くアニメで追って行こうと思った作品になりました、おそらくずっとアニメ化されるでしょう。ここまで面白いのだからｗ"
ろれ,4.0,2017/07/09,1,"最初の時みたいに巨人出現→立体機動で倒すみたいなわかりやすい展開じゃなくなってきましたね。



キャラも視聴者置いてけぼりで濁しまくって話すので、原作読んでて先の展開知ってる人じゃないと退屈になりそうな内容でした。



私は途中で原作ネタバレ見まくってやっと話についていけました。



OP全く話題になりませんでしたね。"
Lovesing,4.0,2017/07/09,1,"前作よりは周りのキャラクター視点があって良い！

特にアニとかコニーとかね✨

見て損はないよね"
かもかも,3.9,2017/07/09,32,"明かされる真実



人類や大義のために自分を投げ捨てられるか葛藤するエレンやライナー達



巨人になることを決意するのは即ち離別を意味していた



他に選択肢はなかったのか？



そう、この世の中には1つのルートしか残されていないのを知っていた



改めて感じさせる世の残酷さ



彼らは自由を求め戦い続けるしかできないのでしょうね







それにしてもラストシーンのミカサは可愛いかった



押し殺してきた素の部分が初めて表れる



後にも先にも二度と見ることはないんじゃないかな







相変わらずストーリー以外のクオリティも高かったです



わざと外して不安感を漂わせる不気味なop



そこまで意識して作っているのは流石だと思います







まだまだ話は中盤なので多く語ることのない2期でしたがそれなりに楽しめました



3期は2クールでもやって無理矢理に終わらせるのかな？



来年が待ちどうしいです"
退会済のユーザー,3.7,2017/07/09,0,原作が恐らくそのようになっているので仕方ないのだろうが、いい所で過去回想がちょいちょい邪魔してくる。我慢強くないと最後まで見られないかも。
退会済のユーザー,5.0,2017/07/06,0,"あらすじ



{netabare} 超大型巨人の出現により人類の平和と幻想が破られたあの日から。エレン・イェーガーの果てしたい戦いの日々は続く・・・。

抗する術もなく巨人の餌となった母の最期を目の当たりにして、この世から巨人を一匹残らず駆逐することを誓ったエレン。

しかし、残酷な戦いの中で彼自身が巨人の姿に変貌してしまうーーーー。

人類の自由を勝ち取るために巨人の力を振るうエレンはウォール・シーナのストヘス区において「女型の巨人」と激突。巨人同士の激しい戦闘は、辛くもエレンの勝利となった。

それでもエレンに、そして人類に、休息の時は訪れない。次なる戦いは既に始まりを告げている。ウォール・ローゼに迫り来る巨人の大群に人類はどう立ち向かう！？{/netabare}



2013年社会現象となった進撃の巨人の第2期がようやく2017年春アニメとして放送されました。

 おそらく原作を読んでる人が1期に比べてかなり多いのではないでしょうか。実際自分も2期は原作で読んでましたしね。

 原作ではセリフがあまりなかったキャラクターが死に間際でセリフがあったりと原作読んでいても新鮮に思える作りになってましたね個人的にはナナバの印象が結構変わりましたが進撃はやっぱり人間味のあるキャラクターが多いイメージなので自分はいいマイナーチェンジだと思います。 

 進撃の巨人の最大の魅力が戦闘シーンの作画ですが今回もえげつない作画力でしたね、他のアニメと次元が違いました。圧倒的に面白い作品というイメージだったので2期の放送でやっぱり別格なんだなぁと思いました。



進撃の巨人Season2、2017年春アニメ作品の中でやはり別格でした。流石です



点数96点"
クラッチ,4.1,2017/07/05,1,3期に期待。
まだ初心者,4.1,2017/07/05,3,"原作未読です。

1期の内容忘れてましたが普通に楽しめました。

今回は1期よりテンポが良くて飽きずに最後まで観れました。

早く3期が観たいです。



1期を観て面白いと思った方はこちらも楽しめるのではと思います。"
K,3.7,2017/07/05,3,"次々見たくなるやつだ！

次回がまた楽しみになりました。"
MuraBustan,3.7,2017/07/04,4,なかなか予想がつかない面白さがある。
ニャンころ星人,5.0,2017/07/04,2,私はすごいスキルデス めっちゃ次回が気になるし私的には１番かな
のか,4.2,2017/07/03,18,"原作既読　全１２話



あらすじ

人間を食べる巨人と人類との戦いのお話し



では感想を

原作既読組ですがなにか？

(〃^∇^)o_彡☆あははははっ



相変わらずグロい！そして謎が段々を明かされてきました！

まあ、もう少し先まで知っているんですけどねｗｗｗ

でも超が付くぐらい面白かったです＾＾



１期でも書きましたが、迫力は原作を越えます！

動きの多さは相変わらず。



漫画ではない動きが最高です！

エレンやミカサ、アルミンがめっちゃ動いてくれます！



アニメ化して動きが付いて本当に面白かったって思えました。



１期が面白かったって思う人は必ず見るべき作品だと思いますｗｗｗ



作画はこれだけ迫力あるシーンを見せされて低評価は出来ないです

でもまあこんな感じの作画は個人的には苦手なんですけど（爆笑



声優さんは相変わらず豪華。そして違和感が全くなし。

凄すぎです＾＾



音楽は１期と同じようで個人的に普通。



あれだけブームになったのに今回はなんか静かですねｗｗｗ

２期が始まった時、もっと騒がれると思っていたんですけどね＾＾



これから視聴する方、バトルアクションアニメが好きならハマると思いますので１期から順序良く見てくださいね。

３期も決まっています！

謎が少しづつ解き明かられていきますよ～（含み笑い）



グロが苦手な人は少しだけ閲覧注意です！





では最後に一言

絶望した～！リヴァイ兵長の活躍が少なくて絶望した～！

私も他の女性と同じようにリヴァイ兵長のファンなんです～ｗｗｗ

(〃^∇^)o_彡☆あははははっ

でもアルミン君が今回ちょっと覚醒したので満足はしました～"
郷音,4.3,2017/07/03,5,"実写映画が公開されるなど、一般の認知度も高い人気漫画のアニメ化第2弾。



やっぱ人気なだけあって面白い！



物語が進むにつれ謎が解明されたり、過去が明らかになっていくのがいいね



描写も丁寧だからわかりやすいです



グロイのが苦手な俺ですがちゃんと見続けることができたので同様に苦手な方も楽しめると思います



OPは1期と同じLinked horizon、EDは神聖かまってちゃんです



個人的には曲は1期を越えなかったです



あぁ、クリスタ結婚しよ"
-萩-,3.7,2017/07/03,3,"原作未読。多少のネタバレは知ってる(見ようとしなくても目に入る事がある)

ニコニコ動画で視聴。今回はTS無し、動画有料、ニコニコのリアルタイムのみ無料。



ニコ動のコメントでネタバレをする人が多いので、途中からコメント無しで視聴しました。



1期の続き、26話から始まる。

1期の終わりをほぼ忘れてて「？」となったけど特に問題なし。

色々な伏線等をばら撒きながら話が進んでいく。

再び壁の中に現れた巨人。そして喋る獣の巨人。

ミケさんの最期はある意味丁寧に描かれて視聴者を抉っていくスタイル。

演じている三宅さんの演技もとてもリアルで、どんなに屈強な戦士でも、いざ無残に死に逝く時には情けなく叫んでしまう…

獣の巨人の声は加工してあったけど、コメントで｢子安｣｢子安｣と言われてすぐバレてたｗ

27話は再びミケさんの死ぬシーンから始まる。

視聴者にしっかりとトラウマを植え付けていくスタイルｗ

実際あれで｢無理｣となった人や、もう26、27話は見れないとなった人も居たようで…

ミケさんファンも原作で見ていたけど映像と音が付いたら更に辛い、もう見れないとなったり。

他のキャラの話が主軸っぽかったので、主人公の出番が殆ど無くて主人公誰だっけ？と思ったのは秘密ですｗ



１クールだったのでやはり少し物足りないと感じましたが、ライナー役の細谷さんが病気療養に入ったのである意味丁度良かったかな？と。

私は絵のクオリティが下がってしまう位なら、間を空けても良い派です。

原作に追いつきそうというか追い越しそうとか言われてますが、新ハガレンみたいに同時終了とかだと良いなーと思います。

変にアニオリ入れられるのは良し悪しがあるので…



OPはやはり1期前期の曲のインパクトが強過ぎて、アレを越えられない、と感じてる人が多いようで。

EDはあの何ともいえない不気味で綺麗で不協和音な曲が凄くマッチしていてとても良かったです。

ただ「映像がネタバレだ！」というコメントが多過ぎ。

でもネタバレと言われてもアニメしか見てなければ意味が分からないかと。

BGMは澤野さんで凄くカッコイイ曲でしたが、良くも悪くも澤野さんの曲だな、とすぐ分かる感じでした。"
くっく,4.5,2017/07/02,11,"その日人類は思い出したｰ。ヤツらに支配されていた恐怖をｰ。鳥籠の中に囚われていた屈辱をｰ。５年前、突然の「巨人」の襲来によって人類は、絶滅の危機に遭った。辛うじて生き残った人類は、３重の城壁を作り、１００年以上平和を守っていた。しかし、その平和の象徴の壁がまたも「巨人」によって破壊されてしまったｰ。人類は一つ目の壁を放棄し、後退した。人類は少しながらも巨人の正体を解いていく。ある日、また壁が破壊され、巨人たちが侵攻してきた…。



登場人物



エレン・イエーガー

ミカサ・アッカーマン

アルミン・アルレルト

エルヴィン・スミス

リヴァイ・アッカーマン　　　など



てか登場人物多すぎて全員書けねぇわ。それもそのはず。スケールが他の漫画・アニメとは違いますから。人類vs「巨人」の全面戦争なのですからね。



やはり２期になってもグロいです。人が喰われているのは見るに耐えません。ホラー無理な人にはキツいかもですね。



OP「心臓を捧げよ!」進撃の巨人のために作られたOPって感じですね。私的に、１期のOPにより劣っている感じがしますが、いいですね。



これから１話ごとの感想と印象に残った言葉を書きたいと思います。



26話　　『獣の巨人』

 {netabare}

「人は戦うことをやめた時、初めて敗北する。戦い続ける限りはまだ負けていない！」 



いい言葉ですよね。リヴァイに続く実力者であるミケの言葉です。この信念ゆえにミケは死んでしまうのですが。



漫画は１５巻まで読んでいたのですが、３年前位に読んでいたので完全に忘れていました。獣の巨人は立体起動を知らないんだよな?中誰入ってるんだ？まあいいや、２７話を待とう！

{/netabare}

27話　　『ただいま』

{netabare} 

「走らんかい！!」





これはサシャの言葉です。サシャの訛りが出ました！?今回はこの言葉の周辺の展開ですね。あの辺の展開は泣きそうになりました。



 {/netabare}

28話　　『南西へ』

 {netabare}

　　　　「できそうかどうかじゃねぇだろ。やれ。やるしかねぇだろ。」



コニーの故郷にいた巨人、コニー。おかえり。て言ったよな??あの巨人はなんだ?壁に穴が開いていない？巨人はどこから入ってきたのか?謎が多すぎる。リヴァイってケガしていたんだ。いつケガしたんだ？ようやく人間側の反撃が始まるのか?やっぱリヴァイはかっこいいですね。このセリフはいいですね。



{/netabare}

29話 　　『兵士』

{netabare} 　「お前、胸張って生きろよ。」



さすが調査兵団！巨人らをバッサバサ。

って馬～～!?獣の巨人何がしたいねん。って巨人が大量に来たよ。巨人の団体行動怖っ。やっぱ巨人が人を喰らうシーンは思わず目をそらしてしまいますね。

そして、ユミルが手を切って、

きょ、巨人化したーーーー。



知ってたけどね。てか指切るの痛くてできなくないか?あの局面なら迷ってるヒマないか。







 {/netabare}

30話　　『ヒストリア』

 {netabare} 

「自分なんて生まれてこなければよかったと思ってた。ただ存在するだけで世界に憎まれたんだ。私は大勢の人の幸せのために死んであげた。でもそのときに心から願ったことがある。もし生まれ変わることができたなら、今度は自分のために生きたいと！」



おお、珍しく長いセリフですね。



ユミル巨人化。

え、この巨人って、２９話にあったライナーとベルトルトの故郷で巨人に襲われて仲間?が喰われていたときのあの巨人じゃねぇか!!何があったんだろう………。

「何いい人ぶってんだよバカ！そんなにかっこよく死にたいのかこのアホが！今更天国に行けるとでも思ってるのか！自分のために生きろよ！こんな塔を守って死ぬくらいならもうこんなもんぶっ壊せ！！」



こっちも同じくらい長い。びっくりするほど二つのセリフが対応している。どちらも身にしみます。

ユミルが喰われたー。久しぶりにミカサ、アレン来たー。この調子だとユミルはいきているのかな。



{/netabare}

31話　『戦士』

{netabare} 

 「この裏切り者が!!」



さらっとベルトルトとライナー自分が巨人って暴露したぞw。何でエレンを連れていきたいかわからん。調査兵団もベルトルトとライナーが巨人だって気付いた。それにしてもアルミンは冴えてるな～。ベルトルトとライナーが巨人化したーー。そしてそれに対抗するようにエレンをも巨人化したーー。巨人同士の大乱闘じゃん。壁は大丈夫なのか？（それは気にしてはいけない）

{/netabare}

32話　　『打・投・極』

{netabare} 

　「吐き気がしてくんだよ。このデケェ害虫が!今から俺が駆除してやる！」



エレンvsライナーが白熱しております。ライナー優勢!エレン全く手が出ません。おおっと、エレンがライナーの攻撃を避けた！あのデカイ図体で良くできましたね。エレンが絞めた！ライナーも苦悶の表情です。エレンがライナーの腕をもぎ取った！これは勝負ありでしょうか？ライナーがタックル!しかし、エレンもう一度絞めた！これは決まったでしょうか？もう首がちぎれそうです。って、上からベルトルトが降ってきたーー。避けれるのか、エレン。

（今回はバトルメインだったので実況風にお送りしました。）

{/netabare}

33話　　『追うもの』

{netabare} 

「俺も行くぞ。お前ら3人が揃ってねぇと俺の日常は戻らねぇからな。」



上からを超大型巨人が!エレンが連れ去られてしまった。昔の回想シーン、やっぱミカサのエレンへの過保護っぷりが凄い！ハンネスかっこいいこと言うじゃんかよ。調査兵団メンバーがきたぞー。よし、エレン奪還だ！

 {/netabare} 

34話　　『開口』

{netabare} 

「ああそうか。お前らな、お前らは兵士でも戦士でもねぇよ。ただの人殺しだ。」



腕がなくなってて会話中ずっと蒸気が出てるのすっごい気になるww。ハンジさんの予想が的中しすぎなんですけど。ライナーとベルトルト結局何がしたいか全く分からん。故郷に帰るのにわざわざ壁壊す必要ないよな!?本当にお前らクリスタ大好きだな！

{/netabare} 

35話　　『子供たち』

{netabare} 

「私は思った、これは罰なんだって。誰かの言いなりになって多くの人たちを騙したことへの罰じゃない。人の役に立てていると自分に言い聞かせ自分に嘘をつき続けたことへの罰なんだって。」



コニーの村の巨人、まさかのコニーの母さん!?エルヴィン団長、特攻か！ユミルの過去があきらかに。ユミル巨人化して、クリスタを食ったーーーー。いやまぁ、くわえただけだろうけど。次は、調査兵団vs裏切り者だな。

{/netabare}

36話　　『突撃』

{netabare} 

「進めぇぇーー！エレンはすぐそこだ！進めぇぇー！」



ミカサのエレン愛が強すぎる。団長の右腕がーーー。って団長生きてたのか。エレンを助けて救出！ってライナー巨人投げてきたー。そして、エレンの目の前には因縁の相手が…。

{/netabare}

37話　　『叫び』

 {netabare} 

「我々はいずれ突き破る。真実を隠している、壁を。」



ハンネスさんめっちゃ頑張ってる。ハンネスさんが喰われたーーー。ってエレンすっごい能力持ってたのな。だから、ライナーたちは連れていこうとしたのか。巨人は人間だったのか。けど、どうやってそうなったか気になる。



って最終回ーーーー!？まだまだ続くと思ってたのに。

{/netabare}







《総評》

一期とは違い、調査兵団精鋭が減った。そして、巨人の正体にも大分近づいた。そして、人類と巨人の他に、第三勢力{netabare} （ベルトルトとライナー） {/netabare}が出たな。後、リヴァイ全然動いてなーい！アルミンは洞察力が非常に高かった。ミカサは、ひたすらエレンのことしか考えてなかったな。最後はかわいかった。

まさかここで切るとは思わなかった。進撃の巨人の漫画が終了してから、一気に最終話に行くのかな？2018年三期放送か。また話忘れてそうだな。"
テツ＾＾,4.0,2017/07/01,3,三期以降に向けてての続編かな。
アンデルエレーラ,4.0,2017/07/01,7,"2期では巨人の秘密が徐々に明かされていきます。

1期に続き、相変わらず作画がすごいです。　

立体起動装置を使った戦闘シーンの迫力は十分です！

でも2期は1クールだったのが残念。　3期も期待してます！"
ぽよお,4.0,2017/06/30,1,1期と比べスピード感の無い進み方で少し残念だった。
岬ヶ丘,3.8,2017/06/29,9,"原作未読。1期放送終了から4年。一時代を築いた人気アニメなのは認めますが、さすがに間が空きすぎた感がありますね。熱というか、1期の物語自体も薄ぼんやりしてしまった中での2期視聴。



まず序盤でつまづいてしまった。現実世界では4年の月日が流れているけれど、作中の時間ではあくまで1期のすぐ後から物語が続いているのでどうしても現実時間と作中時間のズレを修正するまでに時間がかかってしまった。この辺りがアニメ続編の難しいところ(特に原作未読者にとって)かなと感じた。



2期の見どころはエレンたちの敵である巨人の正体が誰なのかが明らかになるという部分。彼らが自分の正体を明かす回は演出が独特な感じでよかった。ただ結局彼らがどこから来て、何のために巨人になり、これからどうするのかといったそれ以外の謎の全てがほとんど明らかにされないまま、終了というもやもや感。



キャラクターのセリフの中にそれらしいヒントが散りばめられているのだとは思うが、知ってる人間同士で話されても何も知らない視聴者は完全に置いてけぼりで。一つの謎がまだ明らかにならないうちにまた新しい謎が増えていくので、謎が謎を呼ぶ謎の展開にやや辟易。



作画や演出はさすがに力が入っており、今期見た作品の中でも頭3つは抜きんでている。特に瞳のアップや、光の効果的な表現は芸術的で息を飲んだ。1期で好評だった立体起動装置での巨人との戦闘シーンは1期に比べると、物語の展開上若干影を潜めた印象。2期の物語自体が戦闘よりも作中の世界やキャラクターの説明に重きを置いていた感じはあったので、アクションという観点からみるとやや残念。



余談ですが、ハンネス役の藤原さんの交代は残念だった。津田さんのお芝居も悪くはなかったが、やはり藤原さんの声が聴きたかったな。

3期も2018年放送決定とのこと。原作の進行具合が最優先事項であり、そのあたりの事情には疎いのでわからないが、3期では2期のもやもや感を払拭してくれる展開に期待。"
Derp,4.4,2017/06/29,6,"アクション作画という部分では桁外れのクオリティで、アニメーターの高い技術がわかるので非常に面白いです。複雑なレイアウトやカメラアングルから複雑な動きをするという凄みのあるシーンが沢山です。



進撃の巨人の作風を考えると、いくらかキャラクターの演技が映像的にも台詞的にもやり過ぎている印象を受けました。



この2期で最も優れた点は、1期から4年経っているにも関わらず、2期というより1期がそのまま続いているように感じられる事です。



一方で、1期と比べると物語の動きが小さく、1クール終わってもあまり進んでいないような印象すらあります。これは原作でも同様だったかもしれません。



いずれにせよ、1期が楽しめたなら絶対に見るべき作品です。失望させることはないでしょう。"
thekyc,4.0,2017/06/28,4,"第一期から早や数年。待ちに待った第二期でした。よくあるパターンですけど第二期を多分第一期と同じ2クールにしてしまうとほぼ原作に追いついてしまうために今回は1クールにしたのかなと考えております。

原作を知らない人には""えっ!""と思う展開ばかりだったと思います。

　第一期ほど全体的には評価が下がっちゃったみたいなところがありますが、たぶん原作の良さをそのままアニメにしているのでグロ系が弱い方はすこしずつ離れていってしまったのかと思います。

　このアニメに関しては、逆に原作を読んだ上でアニメをみるのが面白いかもしれません。原作では表現できない躍動感とか感情の雰囲気をアニメによって感じ取れる気がします。臨場感が増すというやつでしょうか。

　音楽も結構第一期は気に入っていたんですが、今回はOPがちょっと""進撃の巨人ですよ""っていう感じに寄せすぎちゃいましたね。そこはちょっと残念だったかな。EDに「神聖かまってちゃん」を起用するっていうのは結構びっくりしました。でもやっぱり第一期の前半のOPと後半の「cinema staff」のEDがよかったかな。"
つきひちゃん,3.7,2017/06/28,5,"待ちに待った2期でしたが、

キャラクターの言葉を借りれば「ワケがわからないよ」

だったわたし。

(きっと、それはわたしの問題(笑)？)



というくらいの急展開。

巨人の秘密なんかが少しずつ解明されてきます。



相変わらずの、夢に出てきそうな巨人の不気味さとグロテスク...。

苦手な人は見ないほうがいいかもですね。



わたしも正直ちょっと苦手(/´△`＼)

2018年に続きは出ますが見るのは悩み中。

面白いのは面白いんですけどねぇ。



戦闘シーンの作画は本当に素晴らしいと思います。"
タイチョー,3.4,2017/06/27,7,"1期があまりにも世間を騒がせ一大ムーブメントを引き起こしたアニメの2期です。

残念ながら、今回は一頃の盛り上がりには欠けましたが、十分に面白い内容でした。巨人の正体がわかりはじめて、謎解き要素が増して自分なりに推理して楽しみました。



今期はエロマンガ先生が席巻し影が薄くなって、少々気の毒でもありました。"
sgmKx61972,4.5,2017/06/27,2,"物語もその流れも非常に上手く造られおり映像も良く出来ている。

これであにこれ総合評価が67.6点。

どれだけここの評価が度外れか良くわかる。"
CvGDz56516,4.5,2017/06/27,2,"ストーリーは驚きの連続で目が離せなかった。

立体機動のスピード感、巨人の迫力は見事。

１クールなのが残念。

でも音楽は１期のほうがいいかな。"
退会済のユーザー,4.7,2017/06/27,0,"全12話



【感想】

前作に引き続き、相変わらず作画がとんでもないことになっている作品ですね。進撃の巨人の売りの一つといっても過言ではありません。



さて、2期ということもあり、原作を読んでいる私としてはどこまでの内容を描くのか気になっていたのですが…



まさかの全12話には驚きましたし、何よりテンポが悪かったです。



放送終了後に3期決定の告知があったのが唯一の救いでした。



しかし、テンポは悪かったですが、今作では展開が大きく変わる重要なストーリばかりだったので原作を読まれていない方からすれば驚きの連続だったかもしれません。原作を忠実に描いていることはとても嬉しいです。



【まとめ】

3期は今作以上にストーリの展開が大きく変わりますので、今作をしっかり見ていただいて3期に備えておいて下さい。"
ISSA,4.1,2017/06/26,27,"原作１巻だけ流行る前に読んで断念…



始まる前に１期をまとめ視聴してからの視聴、なので１期＋２期合わせたレビューです。



エレンてキャンキャン、駆逐してやる～駆逐してやる～てやたら吠える割に微妙w

巨人ボコボコにしてくれるのかと思いきゃ…「駆逐詐欺やろ」



とは言え少しずつ解明していく謎とさらに深まる謎、真実に近づいていくのが面白い。

立体機動装置による迫力あるバトルを上手く再現してる、作画の良さも特徴的ですね。



３期ありきの２期かな？

３期は口だけでなくてエレン無双見たいです。"
マカロン,4.8,2017/06/25,5,"とても面白くて引き込まれます。

漫画を見ていないので、次回が気になって仕方ありません笑

作画もすばらしいですが、１期よりもグロさが増していますね。"
ahirunoko,4.1,2017/06/25,9,"キリ良いところで終わっているが話の進みが遅いなぁ･･･

変な猿みたいなのが出てきてますます謎が増え、でもほとんどの謎は解明されていない。

正直意味不明だよね。



次期が製作されるというのでそこで色々解明されるのか楽しみ。"
lumy,4.0,2017/06/25,25,"原作未読、1期視聴済みです。

今期は短めの1クールということで、ボリューム的に

物足りなさを感じましたが、それでも作画が崩れず

前期の勢いをそのままに駆け抜けたのはさすがです。



2期を終えても多くの謎が残されているので、

うっかりWikiでも見ようものなら、

3期の楽しみが半減してしまいそうですねｗ

3期までの期間が短いので私は我慢できそうですが、

気になる方は原作を買ってしまうという

アニメと原作のWin-Winな関係が出来上がっているわけですね。



もちろん、本作の見所は立体機動装置の迫力ある戦闘シーン

なので、原作としても作画クオリティの高いWITSTUDIOが

アニメ化をしたのは喜ばしいことだと思います。



この関係に視聴者もWinするためには、アニメをきちんと

完結してもらうのと、最後は劇場版で！とならないことを

祈ることですかねｗ

（TVシリーズを超えるクオリティであれば、

喜んで映画館へ足を運びますが・・・。）"
のび太,4.0,2017/06/25,17,"謎の巨人と人類の存亡をかけて戦う物語二期です。



大作だけあって、作画も安定していて安心して観ていられました。

一期では、ひたすら巨人と戦っていたけど、二期は巨人の謎が少しずつ

解明されて行こうとしていくといったところかな？



そして謎が謎を呼び、色々と伏線が張り巡らされて終了。



三期が決定してるようなので、伏線回収は持ち越しですね～

引き続きこのレベルでの作品を期待したいところです。"
pooki,3.0,2017/06/25,7,"人類が巨人と戦うダーク ファンタジー二期。

頂点捕食者の地位から転げ落ちた人類の足掻く姿が描かれる。粗挽きで突飛な展開が息つく暇なく繰り出されて飽きない。原作者も関与する ED は宗教壁画とか版画調。世界が狂っていく様は神秘的。

原作の弱点である絵が強化されたアニメ化で、個人的には原作未読の特権をたぶん謳歌してる。三期も楽しみ。巨人の力が圧倒的ではなくなりつつあるのは心配。



<85> 期待以上。ED 強烈。

1 話視聴。

人類が侵略者である巨人と戦うダーク ファンタジー二期。

初回から驚きの展開。新しい謎と方向性が示されて膨張する期待。極めて深刻な状況なのに、なんだかギャグっぽい異常性。そして狂気を増幅する、神話の一節みたいな ED。"
