username,rating,time,votes,comment
snow,3.0,2018/10/17,4,"普通に一旦中断するだけやねー、また4期でﾉｼ



・・・えーと、アクションシーンが少ないから動かすところではとんでもない超作画で動いてたね、と。

原作が新展開に入ってる作品のアニメってのは振り返り感が強いですな。



ジョソミン<79>

1話視聴。

さらに予算が盛られた気がするがどうなんでしょ。

高画質良作画のをCM入らないNHKで観てるとOVAのようだねぇ。



内容的には原作既読組にはすでに懐かしさを感じる辺り、さっちゃんがパンパクってるぅ。

とりあえずおっさん×アルミンが必要以上にいやらしかった。

あと、NHKだからってヘタレずに顔はいだり爪はいだり頭ぶち抜いたりしてて一安心。



やけに駆け足な気がしたけど、原作者がこの辺の展開に満足してないからアニメで変えてくるとかこないとかいう話が。"
ひとりよねり,4.7,2018/10/17,5,"にわかアニオタです。

1期、2期共に息をつかせぬ巧みな物語と演出、神作画で描く、残酷ながら滑らかな動きのアニメは、視聴者に多くの感動、そして巨人という名の壁に囲まれながら生きるという閉塞感に格闘する主人公たちの奮闘による勇気、そしてリアリティのある演出によって臨場感を与えてきました。



そんな常に総合的クオリティで、アニメ漫画共に一線を画してきた作品が、良い意味で期待を裏切ってくれるのは間違いありません。少なくとも、夏アニメ屈指の良作になることは。



【2話まで観た感想】

  ストーリー的には、1話はまだ段取りを踏んでいた感じでしたが、2話で伏線を残しつつも方向性が定まった感じですかね。詳しくは言いませんが、ヒストリアを通してエレンに関する伏線が明かされそうです。敵は二勢力ほどありますが、一体どんな動きを見せてくれるのか......期待ですね。

  作画は視聴者によると崩壊が多少あるようですが、キャラの動きが良く言えばリアル、悪く言えば繊細過ぎてエグい......相変わらず作り込まれてて感動しました(*^ーﾟ)b ｸﾞｯｼﾞｮﾌﾞ!!

  声優は抜群の安定感。キャラ的には既存のキャラに負けじと新キャラもしっかりと丁寧に描かれています(*^ーﾟ)b ｸﾞｯｼﾞｮﾌﾞ!!

  ちょっと気になったのは音楽ですね。本編中の挿入歌やBGMは一体化してて違和感ないのですが、opは一期二期の特徴である臨場感や高揚感を殺した、良くも悪くも軽やかなメロディーラインでした。僕の場合は一期には及びませんが、二期よりは聴きやすい感じだったので二期より好きです。edはこれまでのopを反転させるかのような歌詞でした。勢いもありつつ憂いもあるメロディー......進撃らしさでいけばこっちの方が当たりかと思いました。



とりあえず、3話以降期待しています！今から非常に楽しみです。



【最後まで観た感想】

相変わらず期待を裏切らない面白さでした。ラストの引きの良さ、常に捻ってくる展開、最後まで安定し続けた神作画、テーマに合いすぎた神曲、そしてエンディング中に突然挿入された次クールの伏線シーン等、本当に良い意味でやってのけました。来年は受験生ですが、4月から始まる分割2クールの2クール目が、とても楽しみで仕方ありません。

まったくN●Kは、最高だぜ！！"
teji,3.0,2018/10/17,2,え！終わり　聞いてびっくりです　早く　続きが見たい
岬ヶ丘,4.0,2018/10/16,10,"2クールだとは想像していたが、まさか分割でしかも半年待ちとは・・・。正直このまま半年間駆け抜けてほしかった。次が気になる終わり方。



　全編通してあまり巨人は出てこなかった。が3期ではその分、壁の内政や巨人の謎を軸に、また違った角度から作品の深掘りがなされていた。作品の世界観がしっかりとしているので、戦闘といった派手なシーンがなくても、エレンたちが徐々に世界の真実に迫る物語はとても興味深い。キャラクターも皆個性的でそのあたりもこの作品の強みなのだろう。過激な演出が特徴の作品なのでNHKで放送できるのか当初は心配していたが、この内容なら頷ける。



　序盤からエレンよりもリヴァイを中心に物語が進み、ほぼ主人公的な立ち位置。ただ他のキャラクターも魅力的に描かれているので、そこまで気にならない。またヒストリアがここまで重要な役どころになるとは1期では思っていなかったが、彼女の成長を感じられる内容になっていた。まだ明らかになっていないが、リヴァイとミカサの関係も気になるところ。



　全体的に戦闘シーンは少ないが、いざ戦闘となると異常な作画で物凄く動く。何度見てもなかなか目が追い付かないクオリティー。ここだけでも十分見応えはあると思う。3期のメインである部分は静的でじっくりと、視聴者を退屈させないように要所は徹底して動的に描いている。そのあたり作品の緩急を意識したつくりになっていると思う。



　最終的な評価は2クール目の展開次第だが、やはり社会現象になっただけの作品だけあって面白いというのが、率直な感想。



視聴日 18/10/15"
タック二階堂,3.6,2018/10/16,6,"詳細は…おわかりのことでしょう。



2期がどちらかというと人間模様に重点を

置いた作りとなっていたので、この3期が

どのようになるのか楽しみです。



=====第1話視聴後、追記です。



巨人、壁の謎に中央のお偉いたちが関わっていて、

エレンとクリスタを憲兵団にさらわせようと画策

するという始まり。



どうやら、人間の敵は人間だったということですね。



相変わらず面白いです。

今後の展開に期待します。



=====第48話視聴後、追記です。



うーん…



これもうNHKがどうとか、WIT STUDIOがこうとか、

そういうレベルの話ではないですかね。

やっぱり巨人＝人間という設定が、話の奥行きを

なくしてしまった感じが否めません。

ありていに言えば、面白くないんですね…



ここまで観ちゃったからには最後まで観ないと、

という義務感と、面白くないと思いながら観る

苦痛のバランスが均衡状態です。



これが面白くないな、どーでもいい方に傾いたら、

この国民的社会現象アニメと決別することになる

でしょう。



=====最終話？視聴後、感想です。



あれっ？

これ、3期が終了ってことですか？

それとも分割2クールで3期をやるのでしょうか？

来年4月って書いてあった気がしますので、

それまではお預けということですね。



で、このクールだけで判断すると、あんまり

面白くないですね。

まあ原作がこういう展開なのでしょう。



長く続けすぎちゃったんじゃないでしょうか…

社会現象になったのは、理不尽に正体不明な巨人が

人間を食いまくるのに立ち向かう調査兵団という

図式だからという気がします。

王族の継承がどうとか、実は巨人は人間でしたって

言われてもなあ…



4期？は気が向いたら観ますレベルの期待感です。"
37111,4.6,2018/10/16,16,"1話視聴後感想と今後の期待度

一言コメント：あれ？2期ってどこまでやったっけ？ちょっと思い出すのに時間かかったが、やっぱクオリティーは高いし面白いな。

期待度：★★★★



やっとひと段落ついたね。後は解決編のみだ!

作画も素晴らしくマンガより見やすいし人物も分かりやすいのはいかがなものかと思うがそれはそれでいいとしよう。

次の1クールで解決して、そのあとどうするんだろうね。やらないわけないと思うけどどっちかというと原作早く終わってほしい。"
hidehide,4.0,2018/10/16,6,"おぉぉぉ！のシーンで、

自身も『おぉぉぉ！』って言ってました…



このアニメ、時々ビックリしませんかね。

エレンのお母さんが頭から…に始まり、

お前も巨人だったの？、とか、塀の中に？？

とか。

今回も、食べるって？とか、飲む(舐める)の？や

注射？射ったらなれんの？ みたいな。



次回はどんな驚きがあるのか、楽しみですよね。



…にしても、リヴァイは、相変わらず。

巨人だろうが、人だろうが、銃だろうが、

最強最速！ かっちょえぇ～なぁ～おい！！

街中の戦闘は、何度も観てしまいました。"
たわし（爆豪）,3.9,2018/10/16,16,"原作はクライマックス付近らしいが、正直あまり追いかけてはいない。「進撃の巨人」はおそらく、昨今の「異世界ファンタジー」ブームの火付け役であり、「ワンピース」や「NARUTO」で定着してきた基盤を更に深淵へと押し出した。



所謂、物語の「始め」から「終わり」まであらかじめ作者の中で統一されている作品であり、月刊誌でしか成し得ない芸当である。



編集もこういった場合はあまり口を出さずに作者の構想にお任せするという形をとっているだろう。恐らくは初期段階であらかじめ設定、シナリオ、登場人物なども全て計算し、何話でこのキャラクターを出し、何話であのキャラクターを死なせるかなども含めて設計して編集に提出しているはずである。でないと、「あの絵」で企画は通らない。逆に言うと「設定が緻密だったから」掲載されたといっても過言ではない。



それは漫画を映像として「見る」ものではなく、小説や書物として「読むもの」としての判断だろうが、そういう思い切った判断は非常に難しいので編集側も勝負作だったに違いない。



アニメの方は１期、２期、そして３期と原作を忠実に再現するために期間を置いて制作していることから、漫画とアニメがほぼ同時進行（アニメ化は人気が出てからというものの）しているのも本作の特徴であり、結末もアニメスタッフは知っているはずである。



なので原作に思い入れがある方や、海外市場に向けて大々的に売り出すはずであり、本作のヒットにより更に「物語重視」の作品が増えるかも知れない。この漫画がどうなるかでその後の漫画の行く末が決まってくるだろう。



１０話まで視聴：原作はほとんど読んでいないので（しかし２６巻まで読んでる）ぼんやりとしか覚えておらず、アニメを見て再確認をしていますが、憲兵長ケニーの回想を見たり、リヴァイの成長を見るあたり、この作品は「デビルマン」の正当な後継者であることがよくわかります。（同じ講談社だしね。）しかしながら主人公の存在がほとんど本編に関係なく、大きな世界感の一部の役割でしかないので、そこが少年ジャンプとは違う空気があるのかと思われるのと、たとえ神のような力を手にしても所詮は「人間」であり、「世界の一部でしかない絶望感」が昨今の少年漫画における帰結になっているのも見所の一つかと思います。



ワンピースも神のような超人たちの話ながら、実は「仲間」と支えあわないと生きていけないという真実は共通しており、それがこういった社会的大ヒットにつながっている理由なのかもしれません。"
MIP,4.3,2018/10/16,3,"原作既読、これまでのシーズン視聴済み。

もちろん新規の方は１期、２期共に視聴済が大前提の内容です。





ほぼ原作どおりの前シーズンとは異なり、話を大きく構成し直した第３期。



新キャラ登場に合わせた１話、そこから見せ場のアクションシーンを

盛り込んだ２話と出足は好調。そこから王政と王家、調査兵団の存続に

関わる事態へと物語は進みます。



今期は１期、２期で謎だった部分が各キャラクターの回想シーンを

織り交ぜながら、少しずつ答え合わせするかのように解明されていく形。

やや強引な箇所はあるものの、原作既読者にも納得いくような繋げ方で

概ね好印象。

（アニメだけで全体を把握するのは厳しいかもしれませんが･･･）



最終話はライナー達との再戦前夜を描いて次回（2019年4月）へ。

１期の壁ぽろり、２期の獣の中の人同様、見逃せないラストの

仕込みは健在！（今回はED中に･･･テレビの故障ではありません；）





以下ネタバレ有り



ストーリーに関しては原作を少し改変しつつも満足のいく出来でした。

それでも少しモヤモヤするところはありますが･･･

（やはりヒストリアの一撃はリヴァイに胸倉を掴まれる脅迫ありき、

であって欲しかったし、キース教官の「あの時の無礼を謝りたいんだ･･･」

の台詞も劇中で聞きたかった。）



でも一番の問題は作画です；



わたし自身はＣＧ否定派ではないですが、

「あれ？なんかこのシーン安っぽいなぁ･･･」

と思わせる箇所が中盤以降目立つようになり、特に劇中で数少ない

オリジナル要素であるリヴァイVSケニー戦の出来がとても悪いです･･･

というより他の団員の戦闘シーンも含め、７話の作画・構成は

全体的にチープすぎます；

続く８話のエレン硬質化も非常に重要なシーンにも関わらず、

「何飲んだ？」「どこからビンが出てきた？」

と初見では原作を読んでいても「？？」な出来；



上記のような話の中枢もそうですが、ケニーの負傷シーンや部下の

最後など、原作で詳しく描かれておらず、アニメでこそ掘り下げられる

箇所にももっともっと力を入れて丁寧に描いて欲しかったです･･･



今期はところどころ一期の回想シーンが出てきますが、

そこだけみても今期と作画に対する熱量の違いが見て取れます。

初期の頃とは同じ環境・境遇で作成出来ていないのかもしれませんが、

このままでは続編が出ても



「面白いけど一期ほどではない。」



と言われ続け兼ねないです。ですからこそ、

次期のリヴァイVS獣の巨人の一戦は第２４話のミカサを越える

出来栄えを期待したいです！"
※アニをた獣医師,3.8,2018/10/15,6,"迫力と作画。これがすごいよ。

目を奪われた。ただ、期間があいて、ここからかぁ、という感じがしてしまったな。でももう一度見るのも悪くない感じです。



声優さんの演技もさすがです。







ただ、漫画で内容を知っていると自分みたいになってしまうかもしれないです。

面白いですが、漫画と大体同じだと思います。



最後はどう終わるか気になるのでそこは見ようかと。





2019年4月。まだ続くとは。終わりかたびっくり。"
ValkyOarai,3.0,2018/10/15,7,"この年だけでもメリオダスは勿論、一誠ちゃんも張っていた梶さん

そしてまたエレンちゃんが帰って来るで～！

目指すは海、そしてアイツ、獣の巨人の元へ....



2話

なあ、人類は巨人だけを相手にすると思った？

ざ～んねん、そんなわけねーよ



リヴァイの前に現れたのはケニーと呼ぶ男

彼とは因縁があるようだが...

まずエレンちゃんを助けねば

人相手だろうと手加減すんじゃねえ

やっちまえ！



しかし彼は何度さらわれれば気が済むんだwwwピーチ姫じゃあるまいし



4話

さーて狩りの時間だ

ってアンタらは1期の最終決戦後

片づけをした兵士達

まずこいつらを手なずけた後、検問所を襲撃

隊長を尋問させよか

そうか、中央憲兵

そこにエレンが...



5話

彼の死刑を食い止めろッ



6話　エレンの罪

そういえば親父が初期の頃出てなかったな

その理由はエレンの記憶の中に...

へ？注射によって巨人化して殺めた？！



7話　叛逆の狼煙

ヒストリアは巨人化を拒み、エレンを助けた

アンタの命令に従うのはもうごめんだ...！



エレンは思った

もう逃げるのはごめんだ...！

そして転がっていた瓶で巨人になったのだが

これが特殊なものだった

あのアニが結晶化したのと似ている硬質化っていうもんだった

これさえあればウォールマリアの壁を塞げる...！

エレンの家の地下にも入れるって寸法だ



ケニーを倒し

ヒストリアが女王になった後

奴が、獣の巨人の主が動き出す

そこにはライナーとベルトルトが！？



11話

過去で分かったこと

幼いエレンは実験に出されていたってこと

だから巨人化しても意識は残った状態でいられたんだ



12話

作戦開始の夜

ここでまた一先ず終了

次は19年1月

年明けを待て

海に行くために"
退会済のユーザー,3.8,2018/10/15,0,今回一番ビックリしたのはエレンたちが訓練兵卒業して、最終回(49話)時点で4ヶ月しか経ってないということ
ケンシロウ,4.3,2018/10/15,7,"原作は途中まで読んでいたが、

やはり知識なしで観た方がアニメが面白かったので数年前から読みたい気持ちを抑えて読まないでいる。



ただ今回放送された所までは読んで話の展開を知っているので、自分の中で盛り上がりが何割減かしてしまった。

やはり自分は読まないで見た方が圧倒的に楽しめる。



相変わらずアニメのクオリティは高いがOPはいつもの歌手の方が好きだった。

最終回の特殊EDからのパート2のシーン挿入という演出は見事だった。



年末までの2クールだと思っていたが、パート2は来年4月からの放送ということでまた随分待たされることになった。

半年間を空けるならパート2というよりはシーズン4と名付けた方がしっくりする気もするが。

パート2からはいよいよ自分が原作を読んでいない部分へ突入するので、どんな展開を見せるのか非常に楽しみにしている。



ちなみにこれは完全に自業自得だが、

ツイッターで最終回のEDの映像を検索していたら、偶然ではあるが超絶級のネタバレを読んでしまい今激しく後悔している…

特殊EDの中にそれが写っていたのだが、何も知らなければまず気づくことはない。

自分では求めてない情報も勝手に入ってきてしまうという現代ならではの出来事だった。

ネタバレせずにアニメを楽しんでいる方は自分のようにならないようくれぐれも気を付けて欲しい。

あまりの衝撃ネタバレを見てしまったので圧倒的後悔…

時間よ戻れ。"
えたんだーる,4.0,2018/10/15,42,"1話目(#38)～5話目(#42)で、人類の内輪揉め話が続き巨人は回想シーンでしか出てこない。いや、話はそこそこ面白いんですけどね…。



2018.9.25追記:

3期目もいよいよ大詰め。今のところは2期目よりも面白い。最終話まで観終わったらまた更新します。



2018.10.15追記:

第12話(#49)の最後で、続編(#50～)が2019年4月から放送開始予定であり続編のタイトルも「Season 3」となることがアナウンスされましたが、ひとまず1クール目が終了したということで鑑賞状況は「観終わった」ということにします。



とりあえず作中世界の成り立ちについて、謎は残るものの色々と判明した点もあり面白かったSeason 3だったのでした。ただここまでくると、ここから新規に観る奴おるんかいなという感じでもありますが…。



原作を読んでいないせいもありますが、視聴前に想像していたよりも面白かったです。"
はちくじまよいちゃん,3.7,2018/10/15,5,主人公がへたりすぎの感はあったけれど、自分の中では持ち直したなぁなんて思ってます。このジャンル？は得意じゃないけれども2期に比べて見やすかったし、次のクールが本番のような気がしますので期待して待ってみようと思います。
川島,5.0,2018/10/15,2,"漫画も面白いけどアニメもスゴい

半年かけてハイクオリティな作品を作り上げてください

カバネリはもう作り終わっているのかな？

こっちも少し気になります"
わさビーフ,4.3,2018/10/03,15,"いちファンとして映像で観られる事が凄く嬉しいです。

今年一番のイチ押しアニメというか早く観たくて仕方がなかった、ただただ感謝しかありません。

実は細かい所はあまり調べてなく何話やるかもわからない。。

それすらも楽しみにしてしまおうと最後に食べるデザートみたくとって置きました。



1話冒頭ではエレンが海を見つめるシーンがあると思いますがここは原作でもあって

このシーンを冒頭で見せるという事は[世界の真相に初めて近づいたシーン]ここまで話を進めるのかと納得、

そうなると個人的には3期がピークかなぁと思います。

海に辿りつく前にエレン達は地下室にようやく辿りつく事ができるのですが

ここでは今まで疑問だった事がだいたいは解消します。7割ぐらいの伏線回収かなと....。世界の真相を知ったエレン達がこの先どう進んでいくのか?今度の展開が決まる重要なシーンじゃないかなぁと思います。



そして最後に3期でもっとも盛り上がるシーン、ウォールマリア奪還編

超見ものです!!個人的には進撃の戦闘シーンで一番だと思います

まさかの展開が待っていてアルミンのところは泣けました。

本当に待ち遠しいです。"
ﾄﾞﾝﾄﾞｺﾄﾞﾝ,3.0,2018/09/29,2,"直前にやってたアニメの特集で総復習！

声優さんの番組もよかった～！ミカサが大好きなので今期も活躍してほしいな★そして、ちょうど漫画読んでないところな気がするから新鮮に見れるかも！



1（38）

ＮＨＫなんだっけ

えっＯＰ明るい　みんなの子供時代か

男らしいミカサｗｗｗｗ

アルミン「ミカサ！野生動物じゃないんだから！」

司祭死んじゃったんだっけ？読んだ気がする？

あ、だよね・・・・

CMないのいいね

アルミンンンンン　かわいそううううううううう

オンサン「意外に筋肉が・・・」

へぇ～人同士の争いかぁ

私のお気に入りのメガネさん（ハンジ班の）が・・・うわーん



2(39)

作画すげ

ジャンは人を殺せない

アルミン「ミカサもこうなったの？」

ミカサ「・・・いいよ」(やさしい)

何も聞かずに拷問することがあるか！！！！

仲間に裏切られる・・・という寸劇が効いた



3(40)

エドヴィンの過去



4(41)

シリアスシーンで髪型に突っ込む

杉田声いいなぁ

強行突破

分隊長！ワイルドすぎます！！！

エドヴィンの言い残したこととは。。。



5(42)9/1

エドウィン死刑

中央政府はロゼを切り捨てようとした・・・

ザックレイ？

王より上官を優先

礼拝堂？



6（43）

お父さんを食べちゃった記憶

レイスをおそった父の罪

拷問？悪趣味ィ

みんなアッカーマン

王様は記憶改竄ができる　アッカーマンにはできない

次はついにアッカーマン対決？



7(44)

サシャ弓いいね～

注射針を壊したヒストリア、父は薬を舐めて巨人に



8(45)

エレンは硬化能力UP



9(46)

「このチビオヤジ！！リヴァイ「・・・・」

ケニーも巨人注射をもっていた・・？



10(47)

ケニーの過去"
ロロ,2.4,2018/09/27,5,"※原作漫画との比較コメントです。原作漫画まだ見てない人へのネタバレになるかもしれないのでご注意を。



相変わらず戦闘はすっごく動くから凄いと思うよ。

とはいえ、原作と違ってキャラデザが何か違うぞリヴァイなんであんなおちょぼ口やねんとかまぁ色々言いたいことがないでもないが、大事なのはストーリーや。かまわん。



で、ストーリーや…………なんてこんなことにしてもたん(´；ω；)



そりゃあ、王政編は原作のときから不評だったけどさぁ……わしも原作見てたときは拷問シーン2回もいらねぇよもう見たよ！ってなったけどさぁあああ!!　そんな薄暗くてじめじめだるい王政編でも大切なものが沢山あったんだよぉおお!!??



まずリーブスのおっちゃん!!　多くのシーン丸々ないままに殺されちゃったよぉ!!　実は人情味あるめっちゃいい人な感じだったのにさぁ!!　リーブスの息子君の甘やかされてまだまだ感とかさぁ！　それをリーブスのおっちゃんがめっちゃ面倒見てたんだなぁって感じとかさぁ……あれあってこそ、息子君がリーブス商会引き継ぐあのシーンがめっちゃ活きるんとちゃうん……ねぇ……。



そもそも兵長のクリスタ恫喝シーンなんでなくしてもたん……。あれ何気に一番重要なシーンだったんじゃないの……。恫喝前に兵長が語る言葉の重みとか、あれあってこそ兵長が今までどう生きてきたのかって考察も深まるし、あれあってこそのジャンたちの兵長への不信だったし、あれあっての、リーブス会長の「女王になったら殴ってやれ」って言葉だったじゃん!!!!!　あれあっての女王になってからのギャグシーンにつながるんじゃん!!!?

リーブスさんが兵長のこと「不器用でお人よしの旦那」って評価してたの、めっちゃ好きだったのいなぁああああ(´・ω・)



兵長が語った言葉の重みがまだわからない新兵、特にジャンたちが、人を殺すこと、拷問すること、クリスタに女王を強いること、それら非人道的なことに拒絶間を抱く、あの冷ややかな目、空気、兵長たちと新兵たちの間に決定的に溝できちゃった感。それがないんだからなぁ……。



あの溝あってこその最後のギャグシーンなんですよ。

まだまだ考えの甘い新兵君たちが、残酷な現実の中で、それでも死ぬことなく、成長して、最後までついてきてくれて、あそこまで深くなっていた溝を、全て終えたときには、あんなギャグシーンにできちゃうまでになったんだよっていう……。　そうやって成長して最後まで生き抜いてついてきてくれた部下たちに、兵長は「ありがとう」って言ったんじゃないのぉおおおお!?!?!?!?!?｡ﾟ(ﾟ´Д｀ﾟ)ﾟ｡

そういう、いろんなものが積み重なってこそのあれだったのに、こんな、大事な核部分抜いてしもうたら、そりゃあ、あの兵長を殴ってみろって言葉の重みがスッカスカになるにきまっとるやんけぇえええ!!!!!!



二期との自然な繋ぎの為に変えたのかもしれんけどぉ！　一話目でインパクト狙いたかったのかもしれんけどぉ!!?　何考えたかは知らんけどぉお!!!　こんな時系列ぐちゃぐちゃにして、大切なものポンポン抜くのはひどいじゃあああああああん!!!!!｡ﾟ(ﾟ´Д｀ﾟ)ﾟ｡



なんで大切なところ抜いて、一番いらなさそうどころかこれ放送できんのかっていうザックレーの拷問シーンをわざわざ残したんだよ……おらぁもうアニメスタッフがわかんねぇだよ……。





まぁ、いいよ……こっからやもんな…………本領発揮はこれ以降なんやろ……期待しとるよ(´・ω・)戦闘描写。だから作画の評価は高いよ。

でもストーリーと、それあってこそのキャラクターってのを全部ぐちゃぐちゃにしやがったから!!　そこは全部評価1な!!!!!(＾ω＾＃＃"
退会済のユーザー,3.0,2018/09/14,0,"もう、どうでも良いかな…

巨人の成り立ちにしろ、残された主人公の謎にしろ、今の物語の濃厚さ（ドロドロ具合と進行の遅さ）を考えると、全てが面倒くさい。（爆



私は４期は、もう観ないと思います。

原作は２３巻あたり(アニメより先）で挫折しました。"
yosi,4.3,2018/09/14,3,"今期はseason2の時に比べて、かなり面白くなってます。

物語の謎にもかなり迫っており、ものすごい展開を見せています。"
rFXEy91979,3.4,2018/09/11,1,"#01（38）「狼煙」

#02（39）「痛み」

#03（40）「昔話」

#04（41）「信頼」

#05（42）「回答」

#06（43）「罪」

#07（44）「願い」

#08（45）「オルブド区外壁」"
ばぶえたん,3.7,2018/09/10,4,"とにかく動画が良い作品の第3作目。



原作はほとんど未読ですが、キャラデザやストーリーがところどころ分かりにくいのは原作の問題であって、アニメとしてはかなり完成度の高い作品だと思います。

（シナリオ・ストーリー自体は良いと思うのですが、原作で上手く伝わらないというか…）



あんまり言うとただの原作批判になるので多くは語りませんが、1作目からあった「ここ笑うところ？」や、特に見せ場なくぽっと出のキャラが何やらやって「え？」となる感じ、表現がいまいち説得力ない描写などは原作がそうなので、むしろアニメとしては原作の持つ空気感などがよく表現できていると思います。



NHKになってから、1作目のような残酷描写や、ただひたすら絶望的な描写や音楽はなくなりましたが（あのテイストが好きだったのですが）、今後の展開と作画クオリティはこれからも楽しみです。"
くろ,4.1,2018/08/21,3,"評価悪いけど…何でぇ～面白いよォ～(´･ω･ `)？

なお漫画未読。





1期は壁の中で細々と生活する人類が理不尽にも巨人に食われる

至る所に、「食べたことない味だな」「面白い！」

「巨人イェーーーーー！ｶﾞｧｧ」

というようなインパクトさがあった。

2期は少しクールダウン。







そして3期。

{netabare} 

顎の下に指をあてて眉間に皺を寄せながら見るもっさりさ。

しかし、2期のラストで明かされる事実の理由が徐々に紐解かれていく。

ホラゲで言えば、tips集めとか探索ターンな感じだろうか。



1期2期から見ると派手さがなく絵的には地味だが、

色んな人間の心理とか思惑とかで物語が展開していく。

登場人物各々の本気さや覚悟が伝わってくるのがいい。



{/netabare}"
niratama,3.6,2018/08/20,3,"注)

アニメになってる物は基本原作は後回しな人ので

原作マニアな人が見ても参考にはなりません



前作が駄作だったのでガッカリしながら見たら

…面白かったが………yosikiとHideは駄目だ

物語のイメージぶち壊しのチャラい曲のせいで

最初は見る気が失せそうになったｗｗｗ

Linked Horizonのイメージが強いのだから

OPは変えるべきではなかったと思う

話が面白いだけに残念だぁ



追記

多分進撃じゃなければ良い曲だと感じる筈ｗ"
あ～にゃ,3.0,2018/08/19,3,"シーズンを重ねるごとにストーリーがややこしくなり、当初の巨人の驚異感が薄れてきている。

原作がそうだから仕方ないのかもしれないが、進撃の巨人の一つの売りはアクションシーンなのだから、適度にアクションシーンを入れてくれないとアニメとしての面白みにかける。"
08261216,4.7,2018/08/15,8,"進撃の巨人といえば

Linked Horizonでしょう・・・。



なぜ？なぜだぁぁ？？

YOSHIKI feat. HYDEって・・・

ちょっとイメージになれるまで時間掛かりそう。

HYDEは好きだけど、YOSHIKI嫌い・・・



EDがLinked Horizonでしたね(^_^;)

良かった。



原作飛ばし読みなので、

あれ2期の続きか？という出だしでしたが・・・

見ると続きが気になるので見るのは一旦ストップしてます。



作画気合い入ってますね。



期待してます！頑張って！！NHKさん！！！

見るのは配信サイトからだけど・・・ｗｗｗ"
聖剣,3.0,2018/08/06,12,"★★★☆☆(デフォ)



さぁ、『受信料を捧げよ』の号令のもと、

期待と不安入り混じりスタートしたNHKの進撃

ある程度の凄惨な描写は担保されているようで安心したが、

概ねOPは不評のようだ。

始まったばかりで、まだまだ静観を要するが、

力（金）の入れどころを間違えてほしくないものですね。"
おいも,1.0,2018/07/30,2,"オープニングは飛んだり跳ねたりしてほしかった。だいたいよしきやのハイドやの気持ち悪い。

全体的に悪い意味でNHK仕様だし、リヴァイもなんかただのつまらないイケメンになってしまって本当につまらない。

やっぱり民放でのびのびやるべきだったと思う。期待してただけにがっかり。"
